brand;packagetype;prijstype;KanaalType;Actie_Type;Date;amount;ID;clusters
DS;FULL;PROMO;korting;winback;2016-11-30;113;49;middel
DS;FULL;PROMO;korting;winback;2016-12-31;95;49;middel
DS;FULL;PROMO;korting;winback;2017-01-31;69;49;klein
DS;FULL;PROMO;korting;winback;2017-02-28;28;49;klein
DS;FULL;PROMO;korting;winback;2017-03-31;23;49;klein
DS;FULL;PROMO;korting;winback;2020-01-31;8;49;klein
DS;FULL;PROMO;korting;winback;2020-03-31;13;49;klein
DS;FULL;PROMO;korting;winback;2020-04-30;52;49;klein
DS;FULL;PROMO;korting;winback;2020-05-31;8;49;klein
DS;FULL;PROMO;overig;mailing;2014-06-30;43;50;middel
DS;FULL;PROMO;overig;mailing;2014-07-31;21;50;klein
DS;FULL;PROMO;overig;overig;2014-07-31;21;51;klein
DS;FULL;PROMO;overig;overig;2014-08-31;76;51;groot
DS;FULL;PROMO;overig;overig;2014-09-30;35;51;middel
DS;FULL;STUDENTS;overig;student;2019-09-30;63;60;middel
DS;FULL;STUDENTS;overig;student;2019-10-31;100;60;groot
DS;FULL;STUDENTS;overig;student;2019-11-30;61;60;middel
DS;FULL;STUDENTS;overig;student;2019-12-31;53;60;middel
DS;FULL;STUDENTS;overig;student;2020-01-31;54;60;middel
DS;FULL;STUDENTS;overig;student;2020-02-29;56;60;middel
DS;FULL;STUDENTS;overig;student;2020-03-31;61;60;middel
DS;FULL;STUDENTS;overig;student;2020-04-30;73;60;groot
DS;FULL;STUDENTS;overig;student;2020-05-31;51;60;middel
DS;FULL;STUDENTS;overig;student;2020-06-30;29;60;klein
DS;FULL;STUDENTS;overig;student;2020-07-31;33;60;klein
DS;FULL;STUDENTS;overig;student;2020-08-31;36;60;klein
DS;FULL;STUDENTS;overig;student;2020-09-30;46;60;middel
DS;FULL;STUDENTS;overig;student;2020-10-31;82;60;groot
DS;FULL;STUDENTS;overig;student;2020-11-30;64;60;middel
DS;FULL;STUDENTS;overig;student;2020-12-31;49;60;middel
DS;FULL;STUDENTS;overig;student;2021-01-31;39;60;klein
DS;FULL;STUDENTS;overig;student;2021-02-28;52;60;middel
DS;FULL;STUDENTS;overig;student;2021-03-31;33;60;klein
DS;FULL;STUDENTS;overig;student;2021-04-30;26;60;klein
DS;FULL;STUDENTS;overig;student;2021-05-31;19;60;klein
DS;FULL;STUDENTS;overig;student;2021-06-30;19;60;klein
DS;FULL;PROMO;stunt;open comm;2018-07-31;24;52;klein
DS;FULL;PROMO;stunt;open comm;2018-08-31;31;52;middel
DS;FULL;PROMO;stunt;project;2014-02-28;17;53;groot
DS;FULL;PROMO;stunt;project;2014-03-31;14;53;middel
DS;FULL;PROMO;stunt;project;2016-09-30;14;53;middel
DS;FULL;PROMO;tolpoort;overig;2020-02-29;16;54;groot
DS;FULL;PROMO;tolpoort;overig;2020-03-31;8;54;klein
DS;FULL;PROMO;tolpoort;overig;2020-06-30;12;54;middel
DS;FULL;PROMO;tolpoort;project;2016-11-30;7;55;groot
DS;FULL;PROMO;tolpoort;project;2016-12-31;6;55;middel
DS;FULL;PROMO;tolpoort;project;2017-01-31;6;55;middel
DS;FULL;PROMO;tolpoort;project;2017-02-28;6;55;middel
DS;FULL;PROMO;tolpoort;project;2017-03-31;7;55;groot
DS;FULL;PROMO;tolpoort;tolpoort;2016-07-31;7;56;klein
DS;FULL;PROMO;tolpoort;tolpoort;2017-11-30;6;56;klein
DS;FULL;PROMO;tolpoort;tolpoort;2017-12-31;19;56;groot
DS;FULL;PROMO;tolpoort;tolpoort;2018-01-31;18;56;groot
DS;FULL;PROMO;tolpoort;tolpoort;2018-02-28;15;56;groot
DS;FULL;PROMO;tolpoort;tolpoort;2018-03-31;11;56;middel
DS;FULL;PROMO;tolpoort;tolpoort;2018-04-30;11;56;middel
DS;FULL;PROMO;tolpoort;tolpoort;2018-07-31;9;56;middel
DS;FULL;PROMO;tolpoort;tolpoort;2018-08-31;10;56;middel
DS;FULL;PROMO;tolpoort;tolpoort;2018-09-30;7;56;klein
DS;FULL;PROMO;tolpoort;tolpoort;2018-10-31;7;56;klein
DS;FULL;PROMO;tolpoort;tolpoort;2018-12-31;7;56;klein
DS;FULL;PROMO;tolpoort;tolpoort;2019-11-30;10;56;middel
DS;FULL;PROMO;vitrine;geschenkactie;2016-06-30;15;57;groot
DS;FULL;PROMO;vitrine;geschenkactie;2016-07-31;6;57;klein
DS;FULL;PROMO;vitrine;geschenkactie;2016-08-31;6;57;klein
DS;FULL;PROMO;vitrine;geschenkactie;2016-09-30;8;57;middel
DS;FULL;PROMO;vitrine;geschenkactie;2016-11-30;8;57;middel
DS;FULL;PROMO;vitrine;geschenkactie;2016-12-31;7;57;klein
DS;FULL;PROMO;vitrine;geschenkactie;2017-01-31;9;57;middel
DS;FULL;PROMO;vitrine;geschenkactie;2017-02-28;6;57;klein
DS;FULL;PROMO;vitrine;geschenkactie;2017-03-31;7;57;klein
DS;FULL;PROMO;vitrine;project;2014-01-31;145;58;groot
DS;FULL;PROMO;vitrine;project;2014-02-28;78;58;middel
DS;FULL;PROMO;vitrine;project;2014-03-31;92;58;groot
DS;FULL;PROMO;vitrine;project;2014-04-30;62;58;middel
DS;FULL;PROMO;vitrine;project;2014-05-31;99;58;groot
DS;FULL;PROMO;vitrine;project;2014-06-30;64;58;middel
DS;FULL;PROMO;vitrine;project;2014-07-31;65;58;middel
DS;FULL;PROMO;vitrine;project;2014-08-31;75;58;middel
DS;FULL;PROMO;vitrine;project;2014-09-30;111;58;groot
DS;FULL;PROMO;vitrine;project;2014-10-31;146;58;groot
DS;FULL;PROMO;vitrine;project;2014-11-30;123;58;groot
DS;FULL;PROMO;vitrine;project;2014-12-31;102;58;groot
DS;FULL;PROMO;vitrine;project;2015-01-31;151;58;groot
DS;FULL;PROMO;vitrine;project;2015-02-28;81;58;middel
DS;FULL;PROMO;vitrine;project;2015-03-31;114;58;groot
DS;FULL;PROMO;vitrine;project;2015-04-30;63;58;middel
DS;FULL;PROMO;vitrine;project;2015-05-31;76;58;middel
DS;FULL;PROMO;vitrine;project;2015-06-30;26;58;klein
DS;FULL;PROMO;vitrine;project;2015-07-31;33;58;klein
DS;FULL;PROMO;vitrine;project;2015-08-31;36;58;klein
DS;FULL;PROMO;vitrine;project;2015-09-30;37;58;klein
DS;FULL;PROMO;vitrine;project;2015-10-31;51;58;middel
DS;FULL;PROMO;vitrine;project;2015-11-30;30;58;klein
DS;FULL;PROMO;vitrine;project;2015-12-31;26;58;klein
DS;FULL;PROMO;vitrine;project;2016-01-31;50;58;middel
DS;FULL;PROMO;vitrine;project;2016-02-29;27;58;klein
DS;FULL;PROMO;vitrine;project;2016-03-31;19;58;klein
DS;FULL;PROMO;vitrine;project;2016-04-30;17;58;klein
DS;FULL;PROMO;vitrine;project;2016-05-31;12;58;klein
DS;FULL;PROMO;vitrine;project;2016-06-30;24;58;klein
DS;FULL;PROMO;vitrine;project;2016-07-31;13;58;klein
DS;FULL;PROMO;vitrine;project;2016-08-31;20;58;klein
DS;FULL;PROMO;vitrine;project;2016-09-30;39;58;klein
DS;FULL;PROMO;vitrine;project;2016-10-31;26;58;klein
DS;FULL;PROMO;vitrine;project;2016-11-30;34;58;klein
DS;FULL;PROMO;vitrine;project;2016-12-31;24;58;klein
DS;FULL;PROMO;vitrine;project;2017-01-31;44;58;klein
DS;FULL;PROMO;vitrine;project;2017-02-28;43;58;klein
DS;FULL;PROMO;vitrine;project;2017-03-31;41;58;klein
DS;FULL;PROMO;vitrine;project;2017-04-30;22;58;klein
DS;FULL;PROMO;vitrine;project;2017-05-31;53;58;middel
DS;FULL;PROMO;vitrine;project;2017-06-30;35;58;klein
DS;FULL;PROMO;vitrine;project;2017-07-31;27;58;klein
DS;FULL;PROMO;vitrine;project;2017-08-31;69;58;middel
DS;FULL;PROMO;vitrine;project;2017-09-30;54;58;middel
DS;FULL;PROMO;vitrine;project;2017-10-31;48;58;middel
DS;FULL;PROMO;vitrine;project;2017-11-30;57;58;middel
DS;FULL;PROMO;vitrine;project;2017-12-31;61;58;middel
DS;FULL;PROMO;vitrine;project;2018-01-31;55;58;middel
DS;FULL;PROMO;vitrine;project;2018-02-28;25;58;klein
DS;FULL;PROMO;vitrine;project;2018-03-31;35;58;klein
DS;FULL;PROMO;vitrine;project;2018-04-30;26;58;klein
DS;FULL;PROMO;vitrine;project;2018-05-31;36;58;klein
DS;FULL;PROMO;vitrine;project;2018-06-30;46;58;klein
DS;FULL;PROMO;vitrine;project;2018-07-31;23;58;klein
DS;FULL;PROMO;vitrine;project;2018-08-31;45;58;klein
DS;FULL;PROMO;vitrine;project;2018-09-30;27;58;klein
DS;FULL;PROMO;vitrine;project;2018-10-31;33;58;klein
DS;FULL;PROMO;vitrine;project;2018-11-30;32;58;klein
DS;FULL;PROMO;vitrine;project;2018-12-31;18;58;klein
DS;FULL;PROMO;vitrine;project;2019-01-31;32;58;klein
DS;FULL;PROMO;vitrine;project;2019-02-28;23;58;klein
DS;FULL;PROMO;vitrine;project;2019-03-31;30;58;klein
DS;FULL;PROMO;vitrine;project;2019-04-30;18;58;klein
DS;FULL;PROMO;vitrine;project;2019-05-31;27;58;klein
DS;FULL;PROMO;vitrine;project;2019-06-30;20;58;klein
DS;FULL;PROMO;vitrine;project;2019-07-31;32;58;klein
DS;FULL;PROMO;vitrine;project;2019-08-31;40;58;klein
DS;FULL;PROMO;vitrine;project;2019-09-30;24;58;klein
DS;FULL;PROMO;vitrine;project;2019-10-31;35;58;klein
DS;FULL;PROMO;vitrine;project;2019-11-30;26;58;klein
DS;FULL;PROMO;vitrine;project;2019-12-31;22;58;klein
DS;FULL;PROMO;vitrine;project;2020-01-31;38;58;klein
DS;FULL;PROMO;vitrine;project;2020-02-29;27;58;klein
DS;FULL;PROMO;vitrine;project;2020-03-31;94;58;groot
DS;FULL;PROMO;vitrine;project;2020-04-30;86;58;middel
DS;FULL;PROMO;vitrine;project;2020-05-31;30;58;klein
DS;FULL;PROMO;vitrine;project;2020-06-30;26;58;klein
DS;FULL;PROMO;vitrine;project;2020-07-31;34;58;klein
DS;FULL;PROMO;vitrine;project;2020-08-31;28;58;klein
DS;FULL;PROMO;vitrine;project;2020-09-30;35;58;klein
DS;FULL;PROMO;vitrine;project;2020-10-31;44;58;klein
DS;FULL;PROMO;vitrine;project;2020-11-30;42;58;klein
DS;FULL;PROMO;vitrine;project;2020-12-31;27;58;klein
DS;FULL;PROMO;vitrine;project;2021-01-31;31;58;klein
DS;FULL;PROMO;vitrine;project;2021-02-28;19;58;klein
DS;FULL;PROMO;vitrine;project;2021-03-31;19;58;klein
DS;FULL;PROMO;vitrine;project;2021-04-30;11;58;klein
DS;FULL;PROMO;vitrine;project;2021-05-31;30;58;klein
DS;FULL;PROMO;vitrine;project;2021-06-30;20;58;klein
DS;FULL;STUNT;korting;open comm;2016-10-31;356;61;groot
DS;FULL;STUNT;korting;open comm;2016-11-30;119;61;middel
DS;FULL;STUNT;korting;open comm;2016-12-31;15;61;klein
DS;FULL;STUNT;korting;open comm;2017-03-31;14;61;klein
DS;FULL;STUNT;korting;open comm;2017-04-30;37;61;klein
DS;FULL;STUNT;korting;open comm;2017-05-31;14;61;klein
DS;FULL;STUNT;korting;open comm;2017-06-30;17;61;klein
DS;FULL;STUNT;korting;open comm;2017-07-31;21;61;klein
DS;FULL;STUNT;korting;open comm;2017-08-31;20;61;klein
DS;FULL;STUNT;korting;open comm;2017-09-30;16;61;klein
DS;FULL;STUNT;korting;open comm;2017-10-31;17;61;klein
DS;FULL;STUNT;korting;open comm;2017-11-30;19;61;klein
DS;FULL;STUNT;korting;open comm;2017-12-31;8;61;klein
DS;FULL;STUNT;korting;open comm;2018-01-31;6;61;klein
DS;FULL;STUNT;korting;overig;2015-07-31;16;62;middel
DS;FULL;STUNT;korting;overig;2015-08-31;9;62;klein
DS;FULL;STUNT;korting;overig;2015-09-30;18;62;groot
DS;FULL;STUNT;stunt;1week1euro;2020-07-31;35;63;middel
DS;FULL;STUNT;stunt;1week1euro;2020-08-31;64;63;groot
DS;FULL;STUNT;stunt;1week1euro;2020-09-30;28;63;klein
DS;FULL;STUNT;stunt;open comm;2019-07-31;26;64;middel
DS;FULL;STUNT;stunt;open comm;2019-08-31;18;64;klein
DS;FULL;STUNT;vitrine;project;2015-06-30;26;65;middel
DS;FULL;STUNT;vitrine;project;2015-07-31;37;65;middel
DS;FULL;STUNT;vitrine;project;2015-08-31;28;65;middel
DS;FULL;STUNT;vitrine;project;2015-09-30;57;65;groot
DS;FULL;STUNT;vitrine;project;2015-10-31;53;65;groot
DS;FULL;STUNT;vitrine;project;2015-11-30;63;65;groot
DS;FULL;STUNT;vitrine;project;2015-12-31;30;65;middel
DS;FULL;STUNT;vitrine;project;2016-01-31;80;65;groot
DS;FULL;STUNT;vitrine;project;2016-02-29;43;65;middel
DS;FULL;STUNT;vitrine;project;2016-03-31;49;65;groot
DS;FULL;STUNT;vitrine;project;2016-04-30;33;65;middel
DS;FULL;STUNT;vitrine;project;2016-05-31;40;65;middel
DS;FULL;STUNT;vitrine;project;2016-06-30;33;65;middel
DS;FULL;STUNT;vitrine;project;2016-07-31;16;65;klein
DS;FULL;STUNT;vitrine;project;2016-08-31;30;65;middel
DS;FULL;STUNT;vitrine;project;2016-09-30;63;65;groot
DS;FULL;STUNT;vitrine;project;2016-10-31;45;65;middel
DS;FULL;STUNT;vitrine;project;2016-11-30;46;65;middel
DS;FULL;STUNT;vitrine;project;2016-12-31;42;65;middel
DS;FULL;STUNT;vitrine;project;2017-01-31;36;65;middel
DS;FULL;STUNT;vitrine;project;2017-02-28;34;65;middel
DS;FULL;STUNT;vitrine;project;2017-03-31;14;65;klein
DS;FULL;STUNT;vitrine;project;2017-04-30;6;65;klein
DS;FULL;STUNT;vitrine;project;2017-05-31;25;65;middel
DS;FULL;STUNT;vitrine;project;2017-06-30;10;65;klein
DS;FULL;STUNT;vitrine;project;2017-07-31;18;65;klein
DS;FULL;STUNT;vitrine;project;2017-08-31;18;65;klein
DS;FULL;STUNT;vitrine;project;2017-09-30;15;65;klein
DS;FULL;STUNT;vitrine;project;2017-10-31;30;65;middel
DS;FULL;STUNT;vitrine;project;2017-11-30;15;65;klein
DS;FULL;STUNT;vitrine;project;2017-12-31;16;65;klein
DS;FULL;STUNT;vitrine;project;2018-01-31;21;65;klein
DS;FULL;STUNT;vitrine;project;2018-02-28;11;65;klein
DS;FULL;STUNT;vitrine;project;2018-03-31;8;65;klein
DS;FULL;STUNT;vitrine;project;2018-04-30;10;65;klein
DS;FULL;STUNT;vitrine;project;2018-05-31;16;65;klein
DS;FULL;STUNT;vitrine;project;2018-06-30;11;65;klein
DS;FULL;STUNT;vitrine;project;2018-07-31;14;65;klein
DS;FULL;STUNT;vitrine;project;2018-08-31;21;65;klein
DS;FULL;STUNT;vitrine;project;2018-09-30;28;65;middel
DS;FULL;STUNT;vitrine;project;2018-10-31;21;65;klein
DS;FULL;STUNT;vitrine;project;2018-11-30;28;65;middel
DS;FULL;STUNT;vitrine;project;2018-12-31;23;65;klein
DS;FULL;STUNT;vitrine;project;2019-01-31;25;65;middel
DS;FULL;STUNT;vitrine;project;2019-02-28;20;65;klein
DS;FULL;STUNT;vitrine;project;2019-03-31;28;65;middel
DS;FULL;STUNT;vitrine;project;2019-04-30;12;65;klein
DS;FULL;STUNT;vitrine;project;2019-05-31;26;65;middel
DS;FULL;STUNT;vitrine;project;2019-06-30;13;65;klein
DS;FULL;STUNT;vitrine;project;2019-07-31;21;65;klein
DS;FULL;STUNT;vitrine;project;2019-08-31;9;65;klein
DS;FULL;STUNT;vitrine;project;2019-09-30;16;65;klein
DS;FULL;STUNT;vitrine;project;2019-10-31;18;65;klein
DS;FULL;STUNT;vitrine;project;2019-11-30;21;65;klein
DS;FULL;STUNT;vitrine;project;2019-12-31;16;65;klein
DS;FULL;STUNT;vitrine;project;2020-01-31;25;65;middel
DS;FULL;STUNT;vitrine;project;2020-02-29;20;65;klein
DS;FULL;STUNT;vitrine;project;2020-03-31;69;65;groot
DS;FULL;STUNT;vitrine;project;2020-04-30;72;65;groot
DS;FULL;STUNT;vitrine;project;2020-05-31;26;65;middel
DS;FULL;STUNT;vitrine;project;2020-06-30;23;65;klein
DS;FULL;STUNT;vitrine;project;2020-07-31;21;65;klein
DS;FULL;STUNT;vitrine;project;2020-08-31;19;65;klein
DS;FULL;STUNT;vitrine;project;2020-09-30;29;65;middel
DS;FULL;STUNT;vitrine;project;2020-10-31;14;65;klein
DS;FULL;STUNT;vitrine;project;2020-11-30;27;65;middel
DS;FULL;STUNT;vitrine;project;2021-01-31;9;65;klein
DS;FULL;STUNT;vitrine;project;2021-02-28;9;65;klein
DS;FULL;STUNT;vitrine;project;2021-03-31;11;65;klein
DS;FULL;STUNT;vitrine;project;2021-04-30;11;65;klein
DS;FULL;STUNT;vitrine;project;2021-05-31;8;65;klein
DS;FULL;STUNT;vitrine;project;2021-06-30;10;65;klein
DS;PLUS;BASE;korting;klantendienst;2019-06-30;6;66;klein
DS;PLUS;BASE;korting;klantendienst;2020-01-31;7;66;klein
DS;PLUS;BASE;korting;klantendienst;2020-02-29;8;66;middel
DS;PLUS;BASE;korting;klantendienst;2020-03-31;8;66;middel
DS;PLUS;BASE;korting;klantendienst;2020-05-31;11;66;groot
DS;PLUS;BASE;korting;klantendienst;2020-06-30;9;66;middel
DS;PLUS;BASE;korting;klantendienst;2020-10-31;8;66;middel
DS;PLUS;BASE;korting;klantendienst;2020-11-30;8;66;middel
DS;PLUS;BASE;korting;klantendienst;2021-02-28;9;66;middel
DS;PLUS;BASE;korting;klantendienst;2021-03-31;9;66;middel
DS;PLUS;BASE;korting;klantendienst;2021-04-30;7;66;klein
DS;PLUS;BASE;vitrine;project;2019-02-28;15;67;klein
DS;PLUS;BASE;vitrine;project;2019-03-31;19;67;middel
DS;PLUS;BASE;vitrine;project;2019-04-30;11;67;klein
DS;PLUS;BASE;vitrine;project;2019-05-31;19;67;middel
DS;PLUS;BASE;vitrine;project;2019-06-30;32;67;groot
DS;PLUS;BASE;vitrine;project;2019-07-31;11;67;klein
DS;PLUS;BASE;vitrine;project;2019-08-31;16;67;klein
DS;PLUS;BASE;vitrine;project;2019-09-30;14;67;klein
DS;PLUS;BASE;vitrine;project;2019-10-31;14;67;klein
DS;PLUS;BASE;vitrine;project;2019-11-30;16;67;klein
DS;PLUS;BASE;vitrine;project;2019-12-31;20;67;middel
