Date;included;brand;packagetype;prijstype;KanaalType;Actie_Type;clusters;inflow;month
2021-01-31;0;DS;FRACTIONS;BASE;korting;project;klein;53;1
2021-01-31;0;DS;FRACTIONS;BASE;korting;project;middel;281;1
2021-01-31;0;DS;FRACTIONS;BASE;vitrine;overig;groot;15;1
2021-01-31;0;DS;FRACTIONS;BASE;vitrine;project;groot;813;1
2021-01-31;0;DS;FRACTIONS;BASE;vitrine;project;klein;70;1
2021-01-31;0;DS;FRACTIONS;BASE;vitrine;project;middel;344;1
2021-01-31;0;DS;FRACTIONS;None;korting;klantendienst;klein;29;1
2021-01-31;0;DS;FRACTIONS;None;korting;winback;klein;10;1
2021-01-31;0;DS;FRACTIONS;PROMO;geschenk;geschenkactie;groot;182;1
2021-01-31;0;DS;FRACTIONS;PROMO;geschenk;geschenkactie;klein;30;1
2021-01-31;0;DS;FRACTIONS;PROMO;geschenk;geschenkactie;middel;80;1
2021-01-31;0;DS;FRACTIONS;PROMO;gratis maanden;Gratis maanden;klein;16;1
2021-01-31;0;DS;FRACTIONS;PROMO;korting;klantendienst;groot;135;1
2021-01-31;0;DS;FRACTIONS;PROMO;korting;klantendienst;klein;24;1
2021-01-31;0;DS;FRACTIONS;PROMO;korting;klantendienst;middel;76;1
2021-01-31;0;DS;FRACTIONS;PROMO;korting;mailing;groot;28;1
2021-01-31;0;DS;FRACTIONS;PROMO;korting;mailing;klein;14;1
2021-01-31;0;DS;FRACTIONS;PROMO;korting;mailing;middel;21;1
2021-01-31;0;DS;FRACTIONS;PROMO;korting;overig;middel;10;1
2021-01-31;0;DS;FRACTIONS;PROMO;korting;project;groot;4049;1
2021-01-31;0;DS;FRACTIONS;PROMO;korting;project;klein;62;1
2021-01-31;0;DS;FRACTIONS;PROMO;korting;project;middel;1473;1
2021-01-31;0;DS;FRACTIONS;PROMO;korting;student;groot;336;1
2021-01-31;0;DS;FRACTIONS;PROMO;korting;student;klein;39;1
2021-01-31;0;DS;FRACTIONS;PROMO;korting;student;middel;168;1
2021-01-31;0;DS;FRACTIONS;PROMO;korting;winback;groot;171;1
2021-01-31;0;DS;FRACTIONS;PROMO;korting;winback;klein;28;1
2021-01-31;0;DS;FRACTIONS;PROMO;korting;winback;middel;73;1
2021-01-31;0;DS;FRACTIONS;PROMO;vitrine;overig;klein;15;1
2021-01-31;0;DS;FRACTIONS;PROMO;vitrine;project;groot;483;1
2021-01-31;0;DS;FRACTIONS;PROMO;vitrine;project;klein;96;1
2021-01-31;0;DS;FRACTIONS;PROMO;vitrine;project;middel;218;1
2021-01-31;0;DS;FRACTIONS;STUNT;vitrine;project;groot;406;1
2021-01-31;0;DS;FRACTIONS;STUNT;vitrine;project;klein;50;1
2021-01-31;0;DS;FRACTIONS;STUNT;vitrine;project;middel;150;1
2021-01-31;0;DS;FULL;BASE;korting;klantendienst;groot;1249;1
2021-01-31;0;DS;FULL;BASE;korting;klantendienst;klein;70;1
2021-01-31;0;DS;FULL;BASE;korting;klantendienst;middel;640;1
2021-01-31;0;DS;FULL;BASE;korting;open comm;klein;12;1
2021-01-31;0;DS;FULL;BASE;korting;open comm;middel;15;1
2021-01-31;0;DS;FULL;BASE;korting;overig;klein;10;1
2021-01-31;0;DS;FULL;BASE;korting;project;groot;2749;1
2021-01-31;0;DS;FULL;BASE;korting;project;klein;171;1
2021-01-31;0;DS;FULL;BASE;korting;project;middel;1835;1
2021-01-31;0;DS;FULL;BASE;korting;student;klein;12;1
2021-01-31;0;DS;FULL;BASE;korting;winback;klein;10;1
2021-01-31;0;DS;FULL;BASE;korting;winback;middel;16;1
2021-01-31;0;DS;FULL;BASE;vitrine;overig;groot;91;1
2021-01-31;0;DS;FULL;BASE;vitrine;overig;klein;15;1
2021-01-31;0;DS;FULL;BASE;vitrine;overig;middel;31;1
2021-01-31;0;DS;FULL;BASE;vitrine;project;groot;554;1
2021-01-31;0;DS;FULL;BASE;vitrine;project;klein;183;1
2021-01-31;0;DS;FULL;BASE;vitrine;project;middel;332;1
2021-01-31;0;DS;FULL;None;korting;open comm;klein;12;1
2021-01-31;0;DS;FULL;PROMO;geschenk;geschenkactie;groot;684;1
2021-01-31;0;DS;FULL;PROMO;geschenk;geschenkactie;klein;59;1
2021-01-31;0;DS;FULL;PROMO;geschenk;geschenkactie;middel;254;1
2021-01-31;0;DS;FULL;PROMO;gratis maanden;Gratis maanden;groot;410;1
2021-01-31;0;DS;FULL;PROMO;gratis maanden;Gratis maanden;klein;94;1
2021-01-31;0;DS;FULL;PROMO;gratis maanden;Gratis maanden;middel;234;1
2021-01-31;0;DS;FULL;PROMO;gratis maanden;mailing;groot;72;1
2021-01-31;0;DS;FULL;PROMO;gratis maanden;mailing;klein;21;1
2021-01-31;0;DS;FULL;PROMO;gratis maanden;mailing;middel;48;1
2021-01-31;0;DS;FULL;PROMO;koppelverkoop;koppelverkoop;groot;479;1
2021-01-31;0;DS;FULL;PROMO;koppelverkoop;koppelverkoop;klein;25;1
2021-01-31;0;DS;FULL;PROMO;koppelverkoop;koppelverkoop;middel;170;1
2021-01-31;0;DS;FULL;PROMO;koppelverkoop;open comm;groot;529;1
2021-01-31;0;DS;FULL;PROMO;koppelverkoop;open comm;klein;60;1
2021-01-31;0;DS;FULL;PROMO;koppelverkoop;open comm;middel;312;1
2021-01-31;0;DS;FULL;PROMO;korting;content;groot;1103;1
2021-01-31;0;DS;FULL;PROMO;korting;content;klein;103;1
2021-01-31;0;DS;FULL;PROMO;korting;content;middel;446;1
2021-01-31;0;DS;FULL;PROMO;korting;klantendienst;groot;1150;1
2021-01-31;0;DS;FULL;PROMO;korting;klantendienst;klein;112;1
2021-01-31;0;DS;FULL;PROMO;korting;klantendienst;middel;394;1
2021-01-31;0;DS;FULL;PROMO;korting;mailing;groot;1509;1
2021-01-31;0;DS;FULL;PROMO;korting;mailing;klein;134;1
2021-01-31;0;DS;FULL;PROMO;korting;mailing;middel;475;1
2021-01-31;0;DS;FULL;PROMO;korting;open comm;groot;495;1
2021-01-31;0;DS;FULL;PROMO;korting;open comm;klein;23;1
2021-01-31;0;DS;FULL;PROMO;korting;open comm;middel;186;1
2021-01-31;0;DS;FULL;PROMO;korting;overig;groot;734;1
2021-01-31;0;DS;FULL;PROMO;korting;overig;klein;40;1
2021-01-31;0;DS;FULL;PROMO;korting;overig;middel;182;1
2021-01-31;0;DS;FULL;PROMO;korting;project;groot;3137;1
2021-01-31;0;DS;FULL;PROMO;korting;project;klein;555;1
2021-01-31;0;DS;FULL;PROMO;korting;project;middel;1538;1
2021-01-31;0;DS;FULL;PROMO;korting;student;groot;1033;1
2021-01-31;0;DS;FULL;PROMO;korting;student;klein;62;1
2021-01-31;0;DS;FULL;PROMO;korting;student;middel;420;1
2021-01-31;0;DS;FULL;PROMO;korting;winback;groot;1268;1
2021-01-31;0;DS;FULL;PROMO;korting;winback;klein;156;1
2021-01-31;0;DS;FULL;PROMO;korting;winback;middel;688;1
2021-01-31;0;DS;FULL;PROMO;overig;student;groot;204;1
2021-01-31;0;DS;FULL;PROMO;overig;student;klein;59;1
2021-01-31;0;DS;FULL;PROMO;overig;student;middel;126;1
2021-01-31;0;DS;FULL;PROMO;stunt;open comm;groot;156;1
2021-01-31;0;DS;FULL;PROMO;stunt;open comm;klein;15;1
2021-01-31;0;DS;FULL;PROMO;stunt;open comm;middel;118;1
2021-01-31;0;DS;FULL;PROMO;stunt;project;groot;61;1
2021-01-31;0;DS;FULL;PROMO;stunt;project;klein;17;1
2021-01-31;0;DS;FULL;PROMO;stunt;project;middel;51;1
2021-01-31;0;DS;FULL;PROMO;tolpoort;overig;groot;80;1
2021-01-31;0;DS;FULL;PROMO;tolpoort;overig;klein;14;1
2021-01-31;0;DS;FULL;PROMO;tolpoort;overig;middel;46;1
2021-01-31;0;DS;FULL;PROMO;tolpoort;project;groot;20;1
2021-01-31;0;DS;FULL;PROMO;tolpoort;project;klein;10;1
2021-01-31;0;DS;FULL;PROMO;tolpoort;project;middel;14;1
2021-01-31;0;DS;FULL;PROMO;tolpoort;tolpoort;groot;115;1
2021-01-31;0;DS;FULL;PROMO;tolpoort;tolpoort;klein;22;1
2021-01-31;0;DS;FULL;PROMO;tolpoort;tolpoort;middel;59;1
2021-01-31;0;DS;FULL;PROMO;vitrine;geschenkactie;groot;102;1
2021-01-31;0;DS;FULL;PROMO;vitrine;geschenkactie;klein;31;1
2021-01-31;0;DS;FULL;PROMO;vitrine;geschenkactie;middel;47;1
2021-01-31;0;DS;FULL;PROMO;vitrine;overig;groot;45;1
2021-01-31;0;DS;FULL;PROMO;vitrine;overig;klein;15;1
2021-01-31;0;DS;FULL;PROMO;vitrine;overig;middel;30;1
2021-01-31;0;DS;FULL;PROMO;vitrine;project;groot;1340;1
2021-01-31;0;DS;FULL;PROMO;vitrine;project;klein;372;1
2021-01-31;0;DS;FULL;PROMO;vitrine;project;middel;661;1
2021-01-31;0;DS;FULL;SPONSOR;gratis maanden;Gratis maanden;groot;4329;1
2021-01-31;0;DS;FULL;SPONSOR;gratis maanden;Gratis maanden;klein;172;1
2021-01-31;0;DS;FULL;SPONSOR;gratis maanden;Gratis maanden;middel;1698;1
2021-01-31;0;DS;FULL;SPONSOR;gratis maanden;mailing;klein;161;1
2021-01-31;0;DS;FULL;SPONSOR;gratis maanden;mailing;middel;1095;1
2021-01-31;0;DS;FULL;SPONSOR;gratis maanden;project;klein;10;1
2021-01-31;0;DS;FULL;SPONSOR;gratis maanden;project;middel;21;1
2021-01-31;0;DS;FULL;SPONSOR;korting;overig;klein;20;1
2021-01-31;0;DS;FULL;SPONSOR;korting;project;klein;11;1
2021-01-31;0;DS;FULL;SPONSOR;korting;project;middel;26;1
2021-01-31;0;DS;FULL;SPONSOR;vitrine;project;klein;11;1
2021-01-31;0;DS;FULL;SPONSOR;vitrine;project;middel;12;1
2021-01-31;0;DS;FULL;STUNT;korting;klantendienst;groot;58;1
2021-01-31;0;DS;FULL;STUNT;korting;klantendienst;klein;28;1
2021-01-31;0;DS;FULL;STUNT;korting;klantendienst;middel;29;1
2021-01-31;0;DS;FULL;STUNT;korting;open comm;groot;3569;1
2021-01-31;0;DS;FULL;STUNT;korting;open comm;klein;193;1
2021-01-31;0;DS;FULL;STUNT;korting;open comm;middel;1163;1
2021-01-31;0;DS;FULL;STUNT;korting;overig;groot;70;1
2021-01-31;0;DS;FULL;STUNT;korting;overig;klein;21;1
2021-01-31;0;DS;FULL;STUNT;korting;overig;middel;51;1
2021-01-31;0;DS;FULL;STUNT;korting;project;groot;52;1
2021-01-31;0;DS;FULL;STUNT;korting;project;klein;14;1
2021-01-31;0;DS;FULL;STUNT;korting;project;middel;26;1
2021-01-31;0;DS;FULL;STUNT;stunt;1week1euro;groot;136;1
2021-01-31;0;DS;FULL;STUNT;stunt;1week1euro;klein;62;1
2021-01-31;0;DS;FULL;STUNT;stunt;1week1euro;middel;82;1
2021-01-31;0;DS;FULL;STUNT;stunt;open comm;groot;102;1
2021-01-31;0;DS;FULL;STUNT;stunt;open comm;klein;11;1
2021-01-31;0;DS;FULL;STUNT;stunt;open comm;middel;75;1
2021-01-31;0;DS;FULL;STUNT;vitrine;project;groot;859;1
2021-01-31;0;DS;FULL;STUNT;vitrine;project;klein;195;1
2021-01-31;0;DS;FULL;STUNT;vitrine;project;middel;438;1
2021-01-31;0;DS;PLUS;BASE;korting;klantendienst;groot;656;1
2021-01-31;0;DS;PLUS;BASE;korting;klantendienst;klein;208;1
2021-01-31;0;DS;PLUS;BASE;korting;klantendienst;middel;464;1
2021-01-31;0;DS;PLUS;BASE;tolpoort;project;klein;16;1
2021-01-31;0;DS;PLUS;BASE;vitrine;project;groot;623;1
2021-01-31;0;DS;PLUS;BASE;vitrine;project;klein;21;1
2021-01-31;0;DS;PLUS;BASE;vitrine;project;middel;361;1
2021-01-31;0;DS;PLUS;PROMO;korting;klantendienst;groot;529;1
2021-01-31;0;DS;PLUS;PROMO;korting;klantendienst;klein;79;1
2021-01-31;0;DS;PLUS;PROMO;korting;klantendienst;middel;311;1
2021-01-31;0;DS;PLUS;PROMO;korting;overig;klein;15;1
2021-01-31;0;DS;PLUS;PROMO;korting;project;klein;12;1
2021-01-31;0;DS;PLUS;PROMO;korting;winback;groot;50;1
2021-01-31;0;DS;PLUS;PROMO;korting;winback;klein;13;1
2021-01-31;0;DS;PLUS;PROMO;korting;winback;middel;32;1
2021-01-31;0;DS;PLUS;PROMO;tolpoort;overig;groot;136;1
2021-01-31;0;DS;PLUS;PROMO;tolpoort;overig;klein;30;1
2021-01-31;0;DS;PLUS;PROMO;tolpoort;overig;middel;81;1
2021-01-31;0;DS;PLUS;PROMO;tolpoort;project;klein;16;1
2021-01-31;0;DS;PLUS;PROMO;tolpoort;tolpoort;groot;216;1
2021-01-31;0;DS;PLUS;PROMO;tolpoort;tolpoort;klein;27;1
2021-01-31;0;DS;PLUS;PROMO;tolpoort;tolpoort;middel;93;1
2021-01-31;0;DS;PLUS;PROMO;vitrine;project;groot;2408;1
2021-01-31;0;DS;PLUS;PROMO;vitrine;project;klein;174;1
2021-01-31;0;DS;PLUS;PROMO;vitrine;project;middel;1151;1
2021-01-31;0;DS;PLUS;STUNT;korting;overig;groot;63;1
2021-01-31;0;DS;PLUS;STUNT;korting;overig;klein;18;1
2021-01-31;0;DS;PLUS;STUNT;korting;overig;middel;46;1
2021-01-31;0;DS;PLUS;STUNT;tolpoort;project;groot;1204;1
2021-01-31;0;DS;PLUS;STUNT;tolpoort;project;klein;75;1
2021-01-31;0;DS;PLUS;STUNT;tolpoort;project;middel;568;1
2021-01-31;0;DS;Wedi;BASE;korting;klantendienst;groot;319;1
2021-01-31;0;DS;Wedi;BASE;korting;klantendienst;klein;96;1
2021-01-31;0;DS;Wedi;BASE;korting;klantendienst;middel;210;1
2021-01-31;0;DS;Wedi;BASE;korting;project;groot;234;1
2021-01-31;0;DS;Wedi;BASE;korting;project;klein;36;1
2021-01-31;0;DS;Wedi;BASE;korting;project;middel;138;1
2021-01-31;0;DS;Wedi;BASE;vitrine;project;groot;544;1
2021-01-31;0;DS;Wedi;BASE;vitrine;project;klein;48;1
2021-01-31;0;DS;Wedi;BASE;vitrine;project;middel;290;1
2021-01-31;0;DS;Wedi;None;vitrine;project;middel;19;1
2021-01-31;0;DS;Wedi;PROMO;gratis maanden;Gratis maanden;groot;406;1
2021-01-31;0;DS;Wedi;PROMO;gratis maanden;Gratis maanden;klein;33;1
2021-01-31;0;DS;Wedi;PROMO;gratis maanden;Gratis maanden;middel;278;1
2021-01-31;0;DS;Wedi;PROMO;gratis maanden;mailing;groot;32;1
2021-01-31;0;DS;Wedi;PROMO;gratis maanden;mailing;klein;15;1
2021-01-31;0;DS;Wedi;PROMO;gratis maanden;mailing;middel;25;1
2021-01-31;0;DS;Wedi;PROMO;koppelverkoop;koppelverkoop;groot;670;1
2021-01-31;0;DS;Wedi;PROMO;koppelverkoop;koppelverkoop;klein;14;1
2021-01-31;0;DS;Wedi;PROMO;koppelverkoop;koppelverkoop;middel;41;1
2021-01-31;0;DS;Wedi;PROMO;korting;klantendienst;groot;58;1
2021-01-31;0;DS;Wedi;PROMO;korting;klantendienst;klein;14;1
2021-01-31;0;DS;Wedi;PROMO;korting;klantendienst;middel;28;1
2021-01-31;0;DS;Wedi;PROMO;korting;mailing;groot;400;1
2021-01-31;0;DS;Wedi;PROMO;korting;mailing;klein;20;1
2021-01-31;0;DS;Wedi;PROMO;korting;mailing;middel;232;1
2021-01-31;0;DS;Wedi;PROMO;korting;overig;groot;208;1
2021-01-31;0;DS;Wedi;PROMO;korting;overig;klein;25;1
2021-01-31;0;DS;Wedi;PROMO;korting;overig;middel;121;1
2021-01-31;0;DS;Wedi;PROMO;korting;project;groot;366;1
2021-01-31;0;DS;Wedi;PROMO;korting;project;klein;35;1
2021-01-31;0;DS;Wedi;PROMO;korting;project;middel;161;1
2021-01-31;0;DS;Wedi;PROMO;korting;winback;groot;400;1
2021-01-31;0;DS;Wedi;PROMO;korting;winback;klein;46;1
2021-01-31;0;DS;Wedi;PROMO;korting;winback;middel;175;1
2021-01-31;0;DS;Wedi;PROMO;vitrine;project;groot;1207;1
2021-01-31;0;DS;Wedi;PROMO;vitrine;project;klein;31;1
2021-01-31;0;DS;Wedi;PROMO;vitrine;project;middel;750;1
2021-01-31;0;DS;ZADI;BASE;gratis maanden;Gratis maanden;klein;11;1
2021-01-31;0;DS;ZADI;BASE;gratis maanden;project;groot;1044;1
2021-01-31;0;DS;ZADI;BASE;gratis maanden;project;klein;64;1
2021-01-31;0;DS;ZADI;BASE;gratis maanden;project;middel;420;1
2021-01-31;0;DS;ZADI;BASE;korting;klantendienst;groot;3276;1
2021-01-31;0;DS;ZADI;BASE;korting;klantendienst;klein;421;1
2021-01-31;0;DS;ZADI;BASE;korting;klantendienst;middel;2246;1
2021-01-31;0;DS;ZADI;BASE;korting;mailing;klein;10;1
2021-01-31;0;DS;ZADI;BASE;korting;open comm;middel;12;1
2021-01-31;0;DS;ZADI;BASE;korting;overig;klein;10;1
2021-01-31;0;DS;ZADI;BASE;korting;overig;middel;56;1
2021-01-31;0;DS;ZADI;BASE;korting;project;groot;1532;1
2021-01-31;0;DS;ZADI;BASE;korting;project;klein;119;1
2021-01-31;0;DS;ZADI;BASE;korting;project;middel;843;1
2021-01-31;0;DS;ZADI;BASE;korting;winback;klein;10;1
2021-01-31;0;DS;ZADI;BASE;korting;winback;middel;24;1
2021-01-31;0;DS;ZADI;BASE;tolpoort;tolpoort;groot;36;1
2021-01-31;0;DS;ZADI;BASE;tolpoort;tolpoort;middel;18;1
2021-01-31;0;DS;ZADI;BASE;vitrine;overig;groot;30;1
2021-01-31;0;DS;ZADI;BASE;vitrine;overig;middel;15;1
2021-01-31;0;DS;ZADI;BASE;vitrine;project;groot;696;1
2021-01-31;0;DS;ZADI;BASE;vitrine;project;klein;165;1
2021-01-31;0;DS;ZADI;BASE;vitrine;project;middel;356;1
2021-01-31;0;DS;ZADI;None;korting;open comm;klein;10;1
2021-01-31;0;DS;ZADI;None;korting;open comm;middel;12;1
2021-01-31;0;DS;ZADI;None;korting;overig;klein;10;1
2021-01-31;0;DS;ZADI;None;korting;project;klein;11;1
2021-01-31;0;DS;ZADI;None;korting;project;middel;52;1
2021-01-31;0;DS;ZADI;None;vitrine;project;klein;19;1
2021-01-31;0;DS;ZADI;PROMO;geschenk;geschenkactie;groot;584;1
2021-01-31;0;DS;ZADI;PROMO;geschenk;geschenkactie;klein;93;1
2021-01-31;0;DS;ZADI;PROMO;geschenk;geschenkactie;middel;283;1
2021-01-31;0;DS;ZADI;PROMO;gratis maanden;Gratis maanden;groot;653;1
2021-01-31;0;DS;ZADI;PROMO;gratis maanden;Gratis maanden;klein;113;1
2021-01-31;0;DS;ZADI;PROMO;gratis maanden;Gratis maanden;middel;337;1
2021-01-31;0;DS;ZADI;PROMO;gratis maanden;mailing;groot;87;1
2021-01-31;0;DS;ZADI;PROMO;gratis maanden;mailing;klein;23;1
2021-01-31;0;DS;ZADI;PROMO;gratis maanden;mailing;middel;45;1
2021-01-31;0;DS;ZADI;PROMO;gratis maanden;project;klein;18;1
2021-01-31;0;DS;ZADI;PROMO;gratis maanden;project;middel;96;1
2021-01-31;0;DS;ZADI;PROMO;koppelverkoop;koppelverkoop;groot;115;1
2021-01-31;0;DS;ZADI;PROMO;koppelverkoop;koppelverkoop;klein;33;1
2021-01-31;0;DS;ZADI;PROMO;koppelverkoop;koppelverkoop;middel;69;1
2021-01-31;0;DS;ZADI;PROMO;koppelverkoop;open comm;groot;354;1
2021-01-31;0;DS;ZADI;PROMO;koppelverkoop;open comm;klein;58;1
2021-01-31;0;DS;ZADI;PROMO;koppelverkoop;open comm;middel;147;1
2021-01-31;0;DS;ZADI;PROMO;korting;content;groot;2486;1
2021-01-31;0;DS;ZADI;PROMO;korting;content;klein;335;1
2021-01-31;0;DS;ZADI;PROMO;korting;content;middel;1295;1
2021-01-31;0;DS;ZADI;PROMO;korting;klantendienst;groot;1117;1
2021-01-31;0;DS;ZADI;PROMO;korting;klantendienst;klein;76;1
2021-01-31;0;DS;ZADI;PROMO;korting;klantendienst;middel;563;1
2021-01-31;0;DS;ZADI;PROMO;korting;mailing;groot;1271;1
2021-01-31;0;DS;ZADI;PROMO;korting;mailing;klein;100;1
2021-01-31;0;DS;ZADI;PROMO;korting;mailing;middel;466;1
2021-01-31;0;DS;ZADI;PROMO;korting;open comm;groot;1123;1
2021-01-31;0;DS;ZADI;PROMO;korting;open comm;klein;100;1
2021-01-31;0;DS;ZADI;PROMO;korting;open comm;middel;698;1
2021-01-31;0;DS;ZADI;PROMO;korting;overig;groot;1470;1
2021-01-31;0;DS;ZADI;PROMO;korting;overig;klein;75;1
2021-01-31;0;DS;ZADI;PROMO;korting;overig;middel;368;1
2021-01-31;0;DS;ZADI;PROMO;korting;project;groot;5117;1
2021-01-31;0;DS;ZADI;PROMO;korting;project;klein;404;1
2021-01-31;0;DS;ZADI;PROMO;korting;project;middel;2372;1
2021-01-31;0;DS;ZADI;PROMO;korting;student;groot;416;1
2021-01-31;0;DS;ZADI;PROMO;korting;student;klein;47;1
2021-01-31;0;DS;ZADI;PROMO;korting;student;middel;180;1
2021-01-31;0;DS;ZADI;PROMO;korting;winback;groot;691;1
2021-01-31;0;DS;ZADI;PROMO;korting;winback;klein;132;1
2021-01-31;0;DS;ZADI;PROMO;korting;winback;middel;391;1
2021-01-31;0;DS;ZADI;PROMO;overig;student;groot;190;1
2021-01-31;0;DS;ZADI;PROMO;overig;student;klein;57;1
2021-01-31;0;DS;ZADI;PROMO;overig;student;middel;116;1
2021-01-31;0;DS;ZADI;PROMO;stunt;open comm;groot;26;1
2021-01-31;0;DS;ZADI;PROMO;stunt;open comm;klein;15;1
2021-01-31;0;DS;ZADI;PROMO;stunt;open comm;middel;19;1
2021-01-31;0;DS;ZADI;PROMO;stunt;project;groot;392;1
2021-01-31;0;DS;ZADI;PROMO;stunt;project;klein;17;1
2021-01-31;0;DS;ZADI;PROMO;stunt;project;middel;243;1
2021-01-31;0;DS;ZADI;PROMO;tolpoort;overig;groot;264;1
2021-01-31;0;DS;ZADI;PROMO;tolpoort;overig;klein;79;1
2021-01-31;0;DS;ZADI;PROMO;tolpoort;overig;middel;180;1
2021-01-31;0;DS;ZADI;PROMO;tolpoort;project;groot;58;1
2021-01-31;0;DS;ZADI;PROMO;tolpoort;project;klein;16;1
2021-01-31;0;DS;ZADI;PROMO;tolpoort;project;middel;34;1
2021-01-31;0;DS;ZADI;PROMO;tolpoort;tolpoort;groot;556;1
2021-01-31;0;DS;ZADI;PROMO;tolpoort;tolpoort;klein;85;1
2021-01-31;0;DS;ZADI;PROMO;tolpoort;tolpoort;middel;275;1
2021-01-31;0;DS;ZADI;PROMO;vitrine;geschenkactie;groot;102;1
2021-01-31;0;DS;ZADI;PROMO;vitrine;geschenkactie;klein;23;1
2021-01-31;0;DS;ZADI;PROMO;vitrine;geschenkactie;middel;56;1
2021-01-31;0;DS;ZADI;PROMO;vitrine;overig;groot;60;1
2021-01-31;0;DS;ZADI;PROMO;vitrine;overig;klein;15;1
2021-01-31;0;DS;ZADI;PROMO;vitrine;overig;middel;30;1
2021-01-31;0;DS;ZADI;PROMO;vitrine;project;groot;2457;1
2021-01-31;0;DS;ZADI;PROMO;vitrine;project;klein;426;1
2021-01-31;0;DS;ZADI;PROMO;vitrine;project;middel;1238;1
2021-01-31;0;DS;ZADI;SPONSOR;korting;project;klein;26;1
2021-01-31;0;DS;ZADI;SPONSOR;stunt;project;klein;2564;1
2021-01-31;0;DS;ZADI;STUNT;korting;klantendienst;groot;58;1
2021-01-31;0;DS;ZADI;STUNT;korting;klantendienst;middel;29;1
2021-01-31;0;DS;ZADI;STUNT;korting;open comm;groot;5912;1
2021-01-31;0;DS;ZADI;STUNT;korting;open comm;klein;183;1
2021-01-31;0;DS;ZADI;STUNT;korting;open comm;middel;2069;1
2021-01-31;0;DS;ZADI;STUNT;korting;overig;klein;33;1
2021-01-31;0;DS;ZADI;STUNT;korting;project;groot;25;1
2021-01-31;0;DS;ZADI;STUNT;korting;project;klein;12;1
2021-01-31;0;DS;ZADI;STUNT;korting;project;middel;18;1
2021-01-31;0;DS;ZADI;STUNT;stunt;1week1euro;groot;3127;1
2021-01-31;0;DS;ZADI;STUNT;stunt;1week1euro;klein;172;1
2021-01-31;0;DS;ZADI;STUNT;stunt;1week1euro;middel;1036;1
2021-01-31;0;DS;ZADI;STUNT;stunt;open comm;groot;10527;1
2021-01-31;0;DS;ZADI;STUNT;stunt;open comm;klein;451;1
2021-01-31;0;DS;ZADI;STUNT;stunt;open comm;middel;5080;1
2021-01-31;0;DS;ZADI;STUNT;tolpoort;project;groot;9474;1
2021-01-31;0;DS;ZADI;STUNT;tolpoort;project;klein;1699;1
2021-01-31;0;DS;ZADI;STUNT;tolpoort;project;middel;4856;1
2021-01-31;0;DS;ZADI;STUNT;tolpoort;tolpoort;groot;1699;1
2021-01-31;0;DS;ZADI;STUNT;tolpoort;tolpoort;klein;282;1
2021-01-31;0;DS;ZADI;STUNT;tolpoort;tolpoort;middel;1080;1
2021-01-31;0;DS;ZADI;STUNT;vitrine;project;groot;919;1
2021-01-31;0;DS;ZADI;STUNT;vitrine;project;klein;146;1
2021-01-31;0;DS;ZADI;STUNT;vitrine;project;middel;383;1
2021-01-31;0;GVA;DIGI;BASE;korting;klantendienst;groot;291;1
2021-01-31;0;GVA;DIGI;BASE;korting;klantendienst;klein;35;1
2021-01-31;0;GVA;DIGI;BASE;korting;klantendienst;middel;146;1
2021-01-31;0;GVA;DIGI;BASE;tolpoort;tolpoort;klein;27;1
2021-01-31;0;GVA;DIGI;BASE;vitrine;project;groot;112;1
2021-01-31;0;GVA;DIGI;BASE;vitrine;project;klein;33;1
2021-01-31;0;GVA;DIGI;BASE;vitrine;project;middel;70;1
2021-01-31;0;GVA;DIGI;FREE;korting;klantendienst;groot;49;1
2021-01-31;0;GVA;DIGI;FREE;korting;klantendienst;klein;13;1
2021-01-31;0;GVA;DIGI;FREE;korting;klantendienst;middel;32;1
2021-01-31;0;GVA;DIGI;PROMO;koppelverkoop;koppelverkoop;groot;171;1
2021-01-31;0;GVA;DIGI;PROMO;koppelverkoop;koppelverkoop;klein;22;1
2021-01-31;0;GVA;DIGI;PROMO;koppelverkoop;koppelverkoop;middel;65;1
2021-01-31;0;GVA;DIGI;PROMO;koppelverkoop;open comm;groot;170;1
2021-01-31;0;GVA;DIGI;PROMO;koppelverkoop;open comm;klein;26;1
2021-01-31;0;GVA;DIGI;PROMO;koppelverkoop;open comm;middel;64;1
2021-01-31;0;GVA;DIGI;PROMO;korting;klantendienst;groot;150;1
2021-01-31;0;GVA;DIGI;PROMO;korting;klantendienst;klein;23;1
2021-01-31;0;GVA;DIGI;PROMO;korting;klantendienst;middel;84;1
2021-01-31;0;GVA;DIGI;PROMO;korting;overig;groot;29;1
2021-01-31;0;GVA;DIGI;PROMO;korting;overig;klein;12;1
2021-01-31;0;GVA;DIGI;PROMO;korting;overig;middel;22;1
2021-01-31;0;GVA;DIGI;PROMO;korting;winback;groot;17;1
2021-01-31;0;GVA;DIGI;PROMO;korting;winback;middel;12;1
2021-01-31;0;GVA;DIGI;PROMO;overig;open comm;groot;11;1
2021-01-31;0;GVA;DIGI;PROMO;overig;open comm;middel;10;1
2021-01-31;0;GVA;DIGI;PROMO;overig;overig;groot;3916;1
2021-01-31;0;GVA;DIGI;PROMO;overig;overig;klein;192;1
2021-01-31;0;GVA;DIGI;PROMO;overig;overig;middel;1734;1
2021-01-31;0;GVA;DIGI;PROMO;overig;project;groot;37;1
2021-01-31;0;GVA;DIGI;PROMO;overig;project;klein;13;1
