brand;print;subscr_type;pricecat;Date;forecast;currentcheck;newcheck;inflow_transformers;inflow_switchers;churncheck;trans_outflow;switcher_outflow;nettosaldo;churnpercentage
DS;Digi;PLUS;BASE;2015-11-30;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;BASE;2015-12-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;BASE;2016-01-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;BASE;2016-02-29;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;BASE;2016-03-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;BASE;2016-04-30;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;BASE;2016-05-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;BASE;2016-06-30;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;BASE;2016-07-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;BASE;2016-08-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;BASE;2016-09-30;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;BASE;2016-10-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;BASE;2016-11-30;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;BASE;2016-12-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;BASE;2017-01-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;BASE;2017-02-28;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;BASE;2017-03-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;BASE;2017-04-30;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;BASE;2017-05-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;BASE;2017-06-30;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;BASE;2017-07-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;BASE;2017-08-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;BASE;2017-09-30;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;BASE;2017-10-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;BASE;2017-11-30;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;BASE;2017-12-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;BASE;2018-01-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;BASE;2018-02-28;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;BASE;2018-03-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;BASE;2018-04-30;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;BASE;2018-05-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;BASE;2018-06-30;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;BASE;2018-07-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;BASE;2018-08-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;BASE;2018-09-30;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;BASE;2018-10-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;BASE;2018-11-30;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;BASE;2018-12-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;BASE;2019-01-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;BASE;2019-02-28;0;22.0;16;0;8;0;0;0;0.0;0.0
DS;Digi;PLUS;BASE;2019-03-31;0;71.0;20;1;28;0;0;2;0.0;0.0
DS;Digi;PLUS;BASE;2019-04-30;0;167.0;11;50;37;2;0;0;0.0;0.028169
DS;Digi;PLUS;BASE;2019-05-31;0;251.0;20;49;23;4;1;3;0.0;0.023952
DS;Digi;PLUS;BASE;2019-06-30;0;347.0;39;41;31;6;1;1;0.0;0.023904
DS;Digi;PLUS;BASE;2019-07-31;0;428.0;17;62;16;16;1;3;0.0;0.04611
DS;Digi;PLUS;BASE;2019-08-31;0;535.0;18;94;13;15;1;2;0.0;0.035047
DS;Digi;PLUS;BASE;2019-09-30;0;733.0;19;170;23;10;1;4;0.0;0.018692
DS;Digi;PLUS;BASE;2019-10-31;0;883.0;16;135;24;20;1;3;0.0;0.027285
DS;Digi;PLUS;BASE;2019-11-30;0;1008.0;18;118;23;26;2;4;0.0;0.029445
DS;Digi;PLUS;BASE;2019-12-31;0;1054.0;24;84;8;55;6;9;0.0;0.054563
DS;Digi;PLUS;BASE;2020-01-31;0;1144.0;24;78;27;34;2;5;0.0;0.032258
DS;Digi;PLUS;BASE;2020-02-29;0;1209.0;35;47;33;41;1;10;0.0;0.035839
DS;Digi;PLUS;BASE;2020-03-31;0;1299.0;39;68;44;48;6;2;0.0;0.039702
DS;Digi;PLUS;BASE;2020-04-30;0;1400.0;42;77;25;35;7;3;0.0;0.026944
DS;Digi;PLUS;BASE;2020-05-31;0;1609.0;32;206;26;40;8;6;0.0;0.028571
DS;Digi;PLUS;BASE;2020-06-30;0;1764.0;24;165;30;48;9;7;0.0;0.029832
DS;Digi;PLUS;BASE;2020-07-31;0;1825.0;24;82;36;69;7;4;0.0;0.039116
DS;Digi;PLUS;BASE;2020-08-31;0;1942.0;30;87;49;46;5;5;0.0;0.025205
DS;Digi;PLUS;BASE;2020-09-30;0;2028.0;30;82;48;66;10;3;0.0;0.033986
DS;Digi;PLUS;BASE;2020-10-31;0;2103.0;40;78;45;75;8;11;0.0;0.036982
DS;Digi;PLUS;BASE;2020-11-30;0;2186.0;31;93;41;76;7;6;0.0;0.036139
DS;Digi;PLUS;BASE;2020-12-31;0;2284.0;26;109;37;71;8;5;0.0;0.032479
DS;Digi;PLUS;BASE;2021-01-31;0;2387.0;28;90;45;52;7;7;0.0;0.022767
DS;Digi;PLUS;BASE;2021-02-28;0;2425.0;36;54;40;79;8;6;0.0;0.033096
DS;Digi;PLUS;BASE;2021-03-31;0;2503.0;35;52;55;66;4;3;0.0;0.027216
DS;Digi;PLUS;BASE;2021-04-30;0;2587.0;28;84;54;64;14;9;0.0;0.025569
DS;Digi;PLUS;BASE;2021-05-31;0;2682.0;29;93;51;65;3;9;0.0;0.025126
DS;Digi;PLUS;BASE;2021-06-30;0;2743.0;18;77;45;68;8;6;0.0;0.025354
DS;Digi;PLUS;BASE;2021-07-31;1;2791.0;25;64;44;71;6;8;-48.0;0.025884
DS;Digi;PLUS;BASE;2021-08-31;1;2841.0;22;60;47;65;7;7;-50.0;0.023289
DS;Digi;PLUS;BASE;2021-09-30;1;2883.0;24;53;50;70;7;8;-42.0;0.024639
DS;Digi;PLUS;BASE;2021-10-31;1;2922.0;21;53;50;70;7;8;-39.0;0.02428
DS;Digi;PLUS;BASE;2021-11-30;1;2961.0;22;54;49;70;8;8;-39.0;0.023956
DS;Digi;PLUS;BASE;2021-12-31;1;3002.0;24;62;45;67;11;12;-41.0;0.022627
DS;Digi;PLUS;BASE;2022-01-31;1;3045.0;21;51;50;63;7;9;-43.0;0.020986
DS;Digi;PLUS;BASE;2022-02-28;1;3088.0;23;55;53;69;6;13;-43.0;0.02266
DS;Digi;PLUS;BASE;2022-03-31;1;3150.0;30;54;61;66;11;6;-62.0;0.021373
DS;Digi;PLUS;BASE;2022-04-30;1;3208.0;30;54;59;66;12;7;-58.0;0.020952
DS;Digi;PLUS;BASE;2022-05-31;1;3269.0;22;69;57;65;12;10;-61.0;0.020262
DS;Digi;PLUS;BASE;2022-06-30;1;3319.0;29;54;58;66;14;11;-50.0;0.02019
DS;Digi;PLUS;BASE;2022-07-31;1;3371.0;28;54;56;65;12;9;-52.0;0.019584
DS;Digi;PLUS;BASE;2022-08-31;1;3426.0;27;53;58;64;10;9;-55.0;0.018985
DS;Digi;PLUS;BASE;2022-09-30;1;3479.0;26;54;60;64;15;8;-53.0;0.018681
DS;Digi;PLUS;BASE;2022-10-31;1;3525.0;21;54;60;63;12;14;-46.0;0.018109
DS;Digi;PLUS;BASE;2022-11-30;1;3576.0;22;54;59;62;12;10;-51.0;0.017589
DS;Digi;PLUS;BASE;2022-12-31;1;3630.0;24;60;55;62;13;10;-54.0;0.017338
DS;Digi;PLUS;PROMO;2015-01-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;PROMO;2015-02-28;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;PROMO;2015-03-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;PROMO;2015-04-30;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;PROMO;2015-05-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;PROMO;2015-06-30;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;PROMO;2015-07-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;PROMO;2015-08-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;PROMO;2015-09-30;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;PROMO;2015-10-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;PROMO;2015-11-30;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;PROMO;2015-12-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;PROMO;2016-01-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;PROMO;2016-02-29;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;PROMO;2016-03-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;PROMO;2016-04-30;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;PROMO;2016-05-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;PROMO;2016-06-30;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;PROMO;2016-07-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;PROMO;2016-08-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;PROMO;2016-09-30;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;PROMO;2016-10-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;PROMO;2016-11-30;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;PROMO;2016-12-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;PROMO;2017-01-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;PROMO;2017-02-28;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;PROMO;2017-03-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;PROMO;2017-04-30;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;PROMO;2017-05-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;PROMO;2017-06-30;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;PROMO;2017-07-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;PROMO;2017-08-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;PROMO;2017-09-30;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;PROMO;2017-10-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;PROMO;2017-11-30;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;PROMO;2017-12-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;PROMO;2018-01-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;PROMO;2018-02-28;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;PROMO;2018-03-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;PROMO;2018-04-30;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;PROMO;2018-05-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;PROMO;2018-06-30;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;PROMO;2018-07-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;PROMO;2018-08-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;PROMO;2018-09-30;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;PROMO;2018-10-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;PROMO;2018-11-30;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;PROMO;2018-12-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;PROMO;2019-01-31;0;1.0;4;0;0;0;0;0;0.0;0.0
DS;Digi;PLUS;PROMO;2019-02-28;0;63.0;54;8;3;0;0;1;0.0;0.0
DS;Digi;PLUS;PROMO;2019-03-31;0;274.0;58;171;4;5;5;3;0.0;0.079365
DS;Digi;PLUS;PROMO;2019-04-30;0;399.0;48;117;4;14;49;1;0.0;0.051095
DS;Digi;PLUS;PROMO;2019-05-31;0;493.0;77;83;2;10;46;5;0.0;0.025063
DS;Digi;PLUS;PROMO;2019-06-30;0;552.0;79;48;4;24;41;2;0.0;0.048682
DS;Digi;PLUS;PROMO;2019-07-31;0;552.0;63;10;8;25;67;3;0.0;0.04529
DS;Digi;PLUS;PROMO;2019-08-31;0;517.0;71;7;7;25;93;2;0.0;0.04529
DS;Digi;PLUS;PROMO;2019-09-30;0;393.0;62;13;10;35;169;5;0.0;0.067698
DS;Digi;PLUS;PROMO;2019-10-31;0;325.0;75;6;10;21;136;1;0.0;0.053435
DS;Digi;PLUS;PROMO;2019-11-30;0;322.0;110;8;10;15;121;4;0.0;0.046154
DS;Digi;PLUS;PROMO;2019-12-31;0;292.0;63;5;7;18;78;1;0.0;0.055901
DS;Digi;PLUS;PROMO;2020-01-31;0;289.0;83;4;11;29;78;2;0.0;0.099315
DS;Digi;PLUS;PROMO;2020-02-29;0;318.0;81;1;15;19;47;0;0.0;0.065744
DS;Digi;PLUS;PROMO;2020-03-31;0;441.0;188;6;13;16;69;2;0.0;0.050314
DS;Digi;PLUS;PROMO;2020-04-30;0;524.0;179;5;7;26;77;6;0.0;0.058957
DS;Digi;PLUS;PROMO;2020-05-31;0;387.0;91;11;6;40;213;6;0.0;0.076336
DS;Digi;PLUS;PROMO;2020-06-30;0;303.0;98;9;13;36;157;3;0.0;0.093023
DS;Digi;PLUS;PROMO;2020-07-31;0;312.0;94;10;17;22;83;4;0.0;0.072607
DS;Digi;PLUS;PROMO;2020-08-31;0;360.0;135;5;13;19;89;0;0.0;0.060897
DS;Digi;PLUS;PROMO;2020-09-30;0;425.0;136;8;21;25;79;1;0.0;0.069444
DS;Digi;PLUS;PROMO;2020-10-31;0;474.0;115;11;14;18;82;1;0.0;0.042353
DS;Digi;PLUS;PROMO;2020-11-30;0;442.0;82;7;10;28;94;1;0.0;0.059072
DS;Digi;PLUS;PROMO;2020-12-31;0;364.0;38;8;5;30;103;2;0.0;0.067873
DS;Digi;PLUS;PROMO;2021-01-31;0;307.0;43;4;9;19;95;1;0.0;0.052198
DS;Digi;PLUS;PROMO;2021-02-28;0;277.0;72;11;8;64;52;5;0.0;0.208469
DS;Digi;PLUS;PROMO;2021-03-31;0;317.0;97;4;10;18;56;0;0.0;0.064982
DS;Digi;PLUS;PROMO;2021-04-30;0;323.0;84;15;8;16;85;2;0.0;0.050473
DS;Digi;PLUS;PROMO;2021-05-31;0;306.0;66;1;9;17;90;0;0.0;0.052632
DS;Digi;PLUS;PROMO;2021-06-30;0;305.0;62;7;13;18;74;0;0.0;0.058824
DS;Digi;PLUS;PROMO;2021-07-31;1;295.0;55;4;16;20;64;1;10.0;0.065574
DS;Digi;PLUS;PROMO;2021-08-31;1;288.0;55;5;13;20;60;0;7.0;0.067797
DS;Digi;PLUS;PROMO;2021-09-30;1;296.0;56;9;20;23;53;1;-8.0;0.079861
DS;Digi;PLUS;PROMO;2021-10-31;1;314.0;64;10;15;18;53;0;-18.0;0.060811
DS;Digi;PLUS;PROMO;2021-11-30;1;313.0;53;10;11;20;54;1;1.0;0.063694
DS;Digi;PLUS;PROMO;2021-12-31;1;304.0;57;10;7;20;62;1;9.0;0.063898
DS;Digi;PLUS;PROMO;2022-01-31;1;310.0;56;10;11;20;51;0;-6.0;0.065789
DS;Digi;PLUS;PROMO;2022-02-28;1;306.0;56;12;11;27;55;1;4.0;0.087097
DS;Digi;PLUS;PROMO;2022-03-31;1;355.0;71;40;12;20;54;0;-49.0;0.065359
DS;Digi;PLUS;PROMO;2022-04-30;1;375.0;56;33;10;24;54;1;-20.0;0.067606
DS;Digi;PLUS;PROMO;2022-05-31;1;372.0;56;26;10;25;69;1;3.0;0.066667
DS;Digi;PLUS;PROMO;2022-06-30;1;381.0;55;21;14;27;54;0;-9.0;0.072581
DS;Digi;PLUS;PROMO;2022-07-31;1;389.0;56;14;18;25;54;1;-8.0;0.065617
DS;Digi;PLUS;PROMO;2022-08-31;1;395.0;56;13;15;25;53;0;-6.0;0.064267
DS;Digi;PLUS;PROMO;2022-09-30;1;405.0;56;15;22;28;54;1;-10.0;0.070886
DS;Digi;PLUS;PROMO;2022-10-31;1;421.0;62;15;16;23;54;0;-16.0;0.05679
DS;Digi;PLUS;PROMO;2022-11-30;1;426.0;56;15;13;24;54;1;-5.0;0.057007
DS;Digi;PLUS;PROMO;2022-12-31;1;420.0;56;14;9;24;60;1;6.0;0.056338
DS;Print;SCHOOLS;PROMO;2015-01-31;0;255.0;3;2;0;1;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2015-02-28;0;258.0;3;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2015-03-31;0;258.0;0;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2015-04-30;0;258.0;0;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2015-05-31;0;258.0;0;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2015-06-30;0;2.0;0;0;0;256;1;1;0.0;0.992248
DS;Print;SCHOOLS;PROMO;2015-07-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2015-08-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2015-09-30;0;245.0;245;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2015-10-31;0;252.0;6;2;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2015-11-30;0;251.0;0;0;0;1;0;0;0.0;0.003968
DS;Print;SCHOOLS;PROMO;2015-12-31;0;254.0;3;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2016-01-31;0;254.0;0;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2016-02-29;0;255.0;1;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2016-03-31;0;255.0;0;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2016-04-30;0;257.0;2;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2016-05-31;0;257.0;0;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2016-06-30;0;0.0;0;0;0;257;0;0;0.0;1.0
DS;Print;SCHOOLS;PROMO;2016-07-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2016-08-31;0;1.0;0;1;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2016-09-30;0;217.0;216;0;0;1;0;0;0.0;1.0
DS;Print;SCHOOLS;PROMO;2016-10-31;0;222.0;5;0;1;0;1;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2016-11-30;0;225.0;3;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2016-12-31;0;225.0;0;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2017-01-31;0;226.0;1;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2017-02-28;0;227.0;1;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2017-03-31;0;230.0;3;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2017-04-30;0;229.0;0;0;0;1;0;0;0.0;0.004348
DS;Print;SCHOOLS;PROMO;2017-05-31;0;230.0;1;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2017-06-30;0;1.0;0;0;0;230;0;0;0.0;1.0
DS;Print;SCHOOLS;PROMO;2017-07-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2017-08-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2017-09-30;0;211.0;210;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2017-10-31;0;217.0;6;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2017-11-30;0;221.0;3;0;1;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2017-12-31;0;222.0;1;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2018-01-31;0;222.0;0;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2018-02-28;0;223.0;1;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2018-03-31;0;224.0;1;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2018-04-30;0;224.0;0;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2018-05-31;0;224.0;0;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2018-06-30;0;0.0;0;0;0;224;0;0;0.0;1.0
DS;Print;SCHOOLS;PROMO;2018-07-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2018-08-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2018-09-30;0;205.0;206;1;0;2;0;0;0.0;1.0
DS;Print;SCHOOLS;PROMO;2018-10-31;0;212.0;7;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2018-11-30;0;214.0;2;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2018-12-31;0;213.0;0;0;0;0;1;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2019-01-31;0;218.0;5;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2019-02-28;0;219.0;1;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2019-03-31;0;220.0;1;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2019-04-30;0;222.0;3;0;0;1;0;0;0.0;0.004545
DS;Print;SCHOOLS;PROMO;2019-05-31;0;222.0;0;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2019-06-30;0;0.0;0;0;0;222;0;0;0.0;1.0
DS;Print;SCHOOLS;PROMO;2019-07-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2019-08-31;0;0.0;0;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2019-09-30;0;199.0;198;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2019-10-31;0;202.0;3;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2019-11-30;0;204.0;2;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2019-12-31;0;204.0;0;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2020-01-31;0;204.0;0;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2020-02-29;0;204.0;0;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2020-03-31;0;204.0;0;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2020-04-30;0;204.0;0;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2020-05-31;0;204.0;0;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2020-06-30;0;196.0;0;0;0;8;0;0;0.0;0.039216
DS;Print;SCHOOLS;PROMO;2020-07-31;0;4.0;0;0;0;189;0;0;0.0;0.964286
DS;Print;SCHOOLS;PROMO;2020-08-31;0;1.0;0;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2020-09-30;0;160.0;152;0;1;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2020-10-31;0;167.0;7;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2020-11-30;0;178.0;7;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2020-12-31;0;180.0;2;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2021-01-31;0;180.0;0;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2021-02-28;0;181.0;1;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2021-03-31;0;181.0;0;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2021-04-30;0;181.0;0;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2021-05-31;0;181.0;0;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2021-06-30;0;32.0;0;0;0;148;1;0;0.0;0.81768
DS;Print;SCHOOLS;PROMO;2021-07-31;1;0.0;0;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2021-08-31;1;0.0;0;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2021-09-30;1;179.0;0;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2021-10-31;1;183.0;0;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2021-11-30;1;189.0;0;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2021-12-31;1;190.0;0;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2022-01-31;1;190.0;0;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2022-02-28;1;191.0;0;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2022-03-31;1;191.0;0;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2022-04-30;1;191.0;0;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2022-05-31;1;191.0;0;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2022-06-30;1;119.0;0;0;0;0;0;0;0.0;0.0
DS;Print;SCHOOLS;PROMO;2022-07-31;1;6.0;0;0;0;0;0;0;0.0;0.0
